Crop_Growth_ID,Root_Mass,Canopy_Cover,Rain_Fall_Height,Input_Units_Code
tall_fescue;_lower_m,1793.81976,1,0.36416436,0
tall_fescue;_lower_m,1997.93894,1,0.5235963,0
tall_fescue;_lower_m,2065.23507,1,0.6174528,0
tall_fescue;_lower_m,1867.56495,1,0.56999701,0
tall_fescue;_stockp1,2184.44222,1,0.75752133,0
tall_fescue;_stockp1,1818.10205,1,0.53676249,0
tall_fescue;_stockp1,1544.11657,1,0.28490803,0
tall_fescue;_stockp1,1374.21669,0.953,0.06437798,0
tall_fescue;_stockp1,1313.12438,0.879,0,0
tall_fescue;_stockp1,1243.37835,0.855,0,0
tall_fescue;_stockp1,1217.29865,0.904,0,0
tall_fescue;_stockp1,1454.41959,0.969,0.19266561,0
tall_fescue;_stockp1,1731.65267,1,0.42409461,0
tall_fescue;_stockp1,2129.88656,1,0.67526993,0
tall_fescue;_stockp1,2295.72206,1,0.87537259,0
tall_fescue;_stockp1,2400.50288,1,0.97700183,0
tall_fescue;_stockp1,2362.28506,1,0.98634155,0
tall_fescue;_stockp1,2025.67871,1,0.79235576,0
tall_fescue;_stockp1,1590.95813,1,0.51291772,0
tall_fescue;_stockp1,1243.21179,0.987,0.2260172,0
tall_fescue;_stockp1,1017.35931,0.763,0,0
tall_fescue;_stockp1,1034.17826,0.696,0,0
tall_fescue;_stockp1,1272.21961,0.848,0.04618394,0
tall_fescue;_stockp1,1735.04472,0.997,0.25473632,0
tall_fescue;_stockp1,2193.1982,1,0.51623151,0
tall_fescue;_stockp1,2462.907,1,0.71683192,0
tall_fescue;_stockp1,2610.37979,1,0.85772605,0
tall_fescue;_stockp1,2525.34712,1,0.89518813,0
alfalfa;_upper_mid_s,1254.29132,1,0,0
alfalfa;_upper_mid_s,1238.21295,1,0,0
alfalfa;_upper_mid_s,1220.82914,1,0,0
alfalfa;_upper_mid_s,1197.23584,1,0,0
alfalfa;_upper_mid_s,1165.59245,1,0,0
alfalfa;_upper_mid_s,1116.04374,1,0,0
alfalfa;_upper_mid_s,1053.68273,1,0,0
alfalfa;_upper_mid_s,938.1075,1,0.01684791,0
alfalfa;_upper_mid_s,999.161551,0.994,0.17551224,0
alfalfa;_upper_mid_s,1490.11392,1,0.50816333,0
alfalfa;_upper_mid_s,1845.3135,1,0.78169205,0
alfalfa;_upper_mid_s,1937.60471,1,0.93510504,0
alfalfa;_upper_mid_s,1926.09549,1,1,0
alfalfa;_upper_mid_s,1890.43212,1,0.94345891,0
alfalfa;_upper_mid_s,1809.56915,1,0.84011948,0
alfalfa;_upper_mid_s,1781.99798,1,0.73274311,0
alfalfa;_upper_mid_s,1737.01981,1,0.64616691,0
alfalfa;_upper_mid_s,1714.1544,1,0.56851637,0
alfalfa;_upper_mid_s,1719.45315,1,0.50521854,0
alfalfa;_upper_mid_s,1678.62493,1,0.44419386,0
alfalfa;_upper_mid_s,1591.45907,1,0.36582456,0
alfalfa;_upper_mid_s,1462.24562,1,0.25016504,0
alfalfa;_upper_mid_s,1357.88148,1,0.13492365,0
alfalfa;_upper_mid_s,1295.18357,1,0.05060452,0
bermudagrass;_comm9,912.909634,0.36,0,0
bermudagrass;_comm9,901.270082,0.353,0,0
bermudagrass;_comm9,888.701693,0.339,0,0
bermudagrass;_comm9,871.531875,0.321,0,0
bermudagrass;_comm9,848.475661,0.296,0,0
bermudagrass;_comm9,812.379917,0.256,0,0
bermudagrass;_comm9,766.949342,0.21,0,0
bermudagrass;_comm9,651.200005,0.165,0,0
bermudagrass;_comm9,574.423864,0.125,0,0
bermudagrass;_comm9,519.897357,0.332,0,0
bermudagrass;_comm9,692.854391,0.652,0,0
bermudagrass;_comm9,1305.31601,1,0.10795349,0
bermudagrass;_comm9,2175.9383,1,0.42599047,0
bermudagrass;_comm9,3018.4605,1,0.77020469,0
bermudagrass;_comm9,3219.93134,1,0.970412,0
bermudagrass;_comm9,3125.83111,1,0.99250256,0
bermudagrass;_comm9,2831.10523,1,0.87993458,0
bermudagrass;_comm9,2389.18674,1,0.6279899,0
bermudagrass;_comm9,1912.96634,1,0.35282864,0
bermudagrass;_comm9,1451.28933,1,0.11562983,0
bermudagrass;_comm9,1167.64965,0.538,0,0
bermudagrass;_comm9,1033.09795,0.477,0,0
bermudagrass;_comm9,970.093729,0.423,0,0
bermudagrass;_comm9,940.512548,0.388,0,0
bermudagrass;_impro8,942.723104,0.49,0,0
bermudagrass;_impro8,930.703449,0.476,0,0
bermudagrass;_impro8,917.724611,0.458,0,0
bermudagrass;_impro8,899.994067,0.433,0,0
bermudagrass;_impro8,876.184891,0.399,0,0
bermudagrass;_impro8,838.910344,0.344,0,0
bermudagrass;_impro8,791.996113,0.283,0,0
bermudagrass;_impro8,672.542485,0.221,0,0
bermudagrass;_impro8,593.272624,0.167,0,0
bermudagrass;_impro8,536.95696,0.309,0,0
bermudagrass;_impro8,716.985725,0.559,0,0
bermudagrass;_impro8,1352.97451,0.992,0.18587891,0
bermudagrass;_impro8,2255.88323,1,0.4778824,0
bermudagrass;_impro8,3123.59032,1,0.79226872,0
bermudagrass;_impro8,3324.63846,1,0.97354532,0
bermudagrass;_impro8,3225.29134,1,0.99276408,0
bermudagrass;_impro8,2920.77258,1,0.88872865,0
bermudagrass;_impro8,2466.76483,1,0.65832375,0
bermudagrass;_impro8,1975.02648,1,0.40760427,0
bermudagrass;_impro8,1498.42773,1,0.1911338,0
bermudagrass;_impro8,1205.64098,0.903,0.01884198,0
bermudagrass;_impro8,1066.74933,0.635,0,0
bermudagrass;_impro8,1001.71133,0.572,0,0
bermudagrass;_impro8,971.20698,0.528,0,0
short_millets_or_cr7,4.39750844,0.044,0.00169678,0
short_millets_or_cr7,8.70101799,0.062,0.00444719,0
short_millets_or_cr7,33.1190002,0.134,0.01853635,0
short_millets_or_cr7,167.014176,0.377,0.09422161,0
short_millets_or_cr7,547.746379,0.835,0.3162751,0
short_millets_or_cr7,976.655886,1,0.58883375,0
short_millets_or_cr7,1313.02305,1,0.83934714,0
short_millets_or_cr7,1441.75115,1,0.9817445,0
short_millets_or_cr7,1321.40906,1,0.97666554,0
short_millets_or_cr7,1051.32408,1,0.81952183,0
short_millets_or_cr7,724.864927,1,0.59178745,0
short_millets_or_cr7,418.354085,0.93,0.36503704,0
short_millets_or_cr7,194.53719,0.649,0.18568857,0
short_millets_or_cr7,69.3081291,0.409,0.06917196,0
short_millets_or_cr7,17.8398436,0.236,0.01498163,0
short_millets_or_cr7,7.47856212,0.158,0.00275785,0
short_millets_or_cr7,6.66721577,0.16,0.00193247,0
short_millets_or_cr7,5.8881183,0.154,0.00178945,0
short_millets_or_cr7,5.28268075,0.149,0.00176009,0
short_millets_or_cr7,4.93151047,0.143,0.00173421,0
short_millets_or_cr7,4.85083706,0.135,0.00171602,0
short_millets_or_cr7,4.86978883,0.122,0.00171005,0
short_millets_or_cr7,4.8280677,0.105,0.00170977,0
short_millets_or_cr7,4.69551848,0.087,0.00170742,0
ryegrass;_upper_mid_,6.82635952,0.082,0.00302821,0
ryegrass;_upper_mid_,10.1302065,0.06,0.00486901,0
ryegrass;_upper_mid_,23.5378084,0.049,0.01309652,0
ryegrass;_upper_mid_,80.9423065,0.053,0.04410753,0
ryegrass;_upper_mid_,216.216246,0.071,0.11815833,0
ryegrass;_upper_mid_,330.716626,0.167,0.18173488,0
ryegrass;_upper_mid_,382.459754,0.222,0.21046549,0
ryegrass;_upper_mid_,319.867807,0.348,0.18486416,0
ryegrass;_upper_mid_,202.559838,0.303,0.13894739,0
ryegrass;_upper_mid_,92.0996894,0.242,0.08507182,0
ryegrass;_upper_mid_,26.1990631,0.176,0.03816262,0
ryegrass;_upper_mid_,9.6007719,0.128,0.01362633,0
ryegrass;_upper_mid_,13.3542686,0.113,0.00841851,0
ryegrass;_upper_mid_,66.3131854,0.177,0.03887735,0
ryegrass;_upper_mid_,287.136914,0.354,0.17272852,0
ryegrass;_upper_mid_,660.034896,0.573,0.40433905,0
ryegrass;_upper_mid_,1053.71177,0.773,0.66313213,0
ryegrass;_upper_mid_,1308.39768,0.923,0.88050599,0
ryegrass;_upper_mid_,1335.61732,1,1,0
ryegrass;_upper_mid_,969.952047,0.892,0.82578691,0
ryegrass;_upper_mid_,567.602042,0.716,0.55479214,0
ryegrass;_upper_mid_,237.03943,0.518,0.29127885,0
ryegrass;_upper_mid_,35.9179646,0.313,0.09182243,0
ryegrass;_upper_mid_,7.66247254,0.165,0.0120801,0
winter_small_grains8,5.19960535,0.048,0.00222247,0
winter_small_grains8,6.17562868,0.037,0.00337155,0
winter_small_grains8,11.5373936,0.033,0.00703634,0
winter_small_grains8,37.5728198,0.037,0.02334199,0
winter_small_grains8,109.827537,0.052,0.06825818,0
winter_small_grains8,226.54094,0.072,0.14014641,0
winter_small_grains8,337.227116,0.091,0.20788412,0
winter_small_grains8,319.171391,0.362,0.20090605,0
winter_small_grains8,246.069368,0.333,0.16934327,0
winter_small_grains8,136.4887,0.282,0.11948212,0
winter_small_grains8,39.5326699,0.206,0.05842244,0
winter_small_grains8,75.8193911,0.22,0.0643973,0
winter_small_grains8,212.403647,0.334,0.15246352,0
winter_small_grains8,420.567067,0.485,0.30339773,0
winter_small_grains8,661.243256,0.632,0.47617371,0
winter_small_grains8,921.233642,0.803,0.70403966,0
winter_small_grains8,1184.16689,0.984,0.97447757,0
winter_small_grains8,979.880341,0.935,0.89633199,0
winter_small_grains8,665.917629,0.803,0.68934686,0
winter_small_grains8,320.411112,0.615,0.41804644,0
winter_small_grains8,48.7127192,0.378,0.14569402,0
winter_small_grains8,7.19278319,0.191,0.01861511,0
winter_small_grains8,6.98813304,0.124,0.00406832,0
winter_small_grains8,6.35211285,0.092,0.00314437,0
forage_sorghums_or_9,1234.02246,0.192,0.00248627,0
forage_sorghums_or_9,1204.84302,0.185,0.00216719,0
forage_sorghums_or_9,1181.99137,0.18,0.00210427,0
forage_sorghums_or_9,1153.68449,0.173,0.00209916,0
forage_sorghums_or_9,1115.5965,0.164,0.00209778,0
forage_sorghums_or_9,1060.95532,0.148,0.00209692,0
forage_sorghums_or_9,994.874538,0.129,0.00209579,0
forage_sorghums_or_9,920.430005,0.106,0.00209425,0
forage_sorghums_or_9,839.445807,0.085,0.00209223,0
forage_sorghums_or_9,755.827713,0.069,0.00208963,0
forage_sorghums_or_9,669.788758,0.057,0.002117,0
forage_sorghums_or_9,602.247961,0.125,0.0130436,0
forage_sorghums_or_9,665.972338,0.376,0.08093932,0
forage_sorghums_or_9,1171.36206,0.798,0.25654936,0
forage_sorghums_or_9,1985.51742,1,0.54355184,0
forage_sorghums_or_9,2743.99932,1,0.81985657,0
forage_sorghums_or_9,3051.84896,1,0.97079832,0
forage_sorghums_or_9,3035.63797,1,0.98954923,0
forage_sorghums_or_9,2796.23398,1,0.86023844,0
forage_sorghums_or_9,2309.79774,1,0.60000816,0
forage_sorghums_or_9,1892.31983,1,0.36591118,0
forage_sorghums_or_9,1565.83366,0.697,0.18286774,0
forage_sorghums_or_9,1356.8286,0.412,0.05587607,0
forage_sorghums_or_9,1293.10143,0.233,0.00749985,0
forage_sorghums_or_8,19.0478173,0.109,0.00999256,0
forage_sorghums_or_8,97.1364176,0.271,0.05204297,0
forage_sorghums_or_8,395.341919,0.671,0.21685259,0
forage_sorghums_or_8,883.262539,1,0.50180526,0
forage_sorghums_or_8,1251.05735,1,0.75044028,0
forage_sorghums_or_8,1477.42294,1,0.93327396,0
forage_sorghums_or_8,1462.64014,1,1,0
forage_sorghums_or_8,1301.92376,1,0.93561302,0
forage_sorghums_or_8,1104.99573,1,0.79933388,0
forage_sorghums_or_8,842.781396,1,0.62052338,0
forage_sorghums_or_8,572.306056,1,0.43222046,0
forage_sorghums_or_8,325.75972,0.785,0.25362236,0
forage_sorghums_or_8,147.676839,0.535,0.11415661,0
forage_sorghums_or_8,54.7542245,0.339,0.03448138,0
forage_sorghums_or_8,17.0036528,0.226,0.00613709,0
forage_sorghums_or_8,6.95182328,0.195,0.00206362,0
forage_sorghums_or_8,6.15532015,0.188,0.00176914,0
forage_sorghums_or_8,5.58937066,0.181,0.00169668,0
forage_sorghums_or_8,5.25526613,0.171,0.00167899,0
forage_sorghums_or_8,5.19224559,0.156,0.00166455,0
forage_sorghums_or_8,5.18241036,0.136,0.00165936,0
forage_sorghums_or_8,5.06790247,0.112,0.00165775,0
forage_sorghums_or_8,4.8260766,0.088,0.00165194,0
forage_sorghums_or_8,5.93059767,0.077,0.00251627,0
gamagrass;_eastern;6,926.381556,0.288,0,0
gamagrass;_eastern;6,914.569263,0.278,0,0
gamagrass;_eastern;6,901.815459,0.267,0,0
gamagrass;_eastern;6,884.392284,0.251,0,0
gamagrass;_eastern;6,860.995851,0.229,0,0
gamagrass;_eastern;6,824.367474,0.197,0,0
gamagrass;_eastern;6,778.26652,0.162,0,0
gamagrass;_eastern;6,670.704062,0.207,0,0
gamagrass;_eastern;6,710.791575,0.32,0,0
gamagrass;_eastern;6,1153.60141,0.502,0,0
gamagrass;_eastern;6,1912.69818,0.765,0.67894143,0
gamagrass;_eastern;6,2789.5854,1,1.51035753,0
gamagrass;_eastern;6,3264.61299,1,2.12198914,0
gamagrass;_eastern;6,3373.74123,1,2.45198653,0
gamagrass;_eastern;6,3157.09155,1,2.45460577,0
gamagrass;_eastern;6,2990.79779,1,2.13845329,0
gamagrass;_eastern;6,2704.28067,1,1.69001886,0
gamagrass;_eastern;6,2210.03459,0.984,1.09022505,0
gamagrass;_eastern;6,1727.32448,0.862,0.47190133,0
gamagrass;_eastern;6,1359.58426,0.519,0,0
gamagrass;_eastern;6,1153.7375,0.454,0,0
gamagrass;_eastern;6,1051.8739,0.392,0,0
gamagrass;_eastern;6,984.811535,0.344,0,0
gamagrass;_eastern;6,953.33,0.314,0,0
winter_small_grains7,5.12420472,0.047,0.0023695,0
winter_small_grains7,7.62852885,0.038,0.00467897,0
winter_small_grains7,18.8043052,0.036,0.01256791,0
winter_small_grains7,60.3400336,0.044,0.0402588,0
winter_small_grains7,159.406,0.063,0.10583451,0
winter_small_grains7,294.71515,0.087,0.19532547,0
winter_small_grains7,406.540757,0.107,0.27085077,0
winter_small_grains7,373.090886,0.398,0.25846814,0
winter_small_grains7,276.675703,0.364,0.2152008,0
winter_small_grains7,147.918937,0.308,0.15057341,0
winter_small_grains7,41.7582315,0.229,0.07499665,0
winter_small_grains7,81.4914837,0.238,0.07715165,0
winter_small_grains7,220.572215,0.342,0.16968244,0
winter_small_grains7,433.013062,0.488,0.3345572,0
winter_small_grains7,665.316019,0.622,0.51108334,0
winter_small_grains7,892.080362,0.768,0.72746582,0
winter_small_grains7,1106.85702,0.921,0.97673845,0
winter_small_grains7,902.096634,0.871,0.88862664,0
winter_small_grains7,604.62457,0.745,0.67360842,0
winter_small_grains7,289.949948,0.572,0.40488033,0
winter_small_grains7,45.2410478,0.357,0.14155557,0
winter_small_grains7,7.04675846,0.186,0.01859595,0
winter_small_grains7,6.82125921,0.121,0.00433219,0
winter_small_grains7,6.21481551,0.09,0.00332023,0
bluestem_or_indiang9,1110.48089,0.295,0,0
bluestem_or_indiang9,1096.32258,0.287,0,0
bluestem_or_indiang9,1081.03428,0.31,0,0
bluestem_or_indiang9,1060.14858,0.295,0,0
bluestem_or_indiang9,1032.10255,0.273,0,0
bluestem_or_indiang9,988.194975,0.239,0,0
bluestem_or_indiang9,932.932326,0.204,0,0
bluestem_or_indiang9,784.273098,0.169,0,0
bluestem_or_indiang9,700.775638,0.138,0,0
bluestem_or_indiang9,634.256397,0.222,0,0
bluestem_or_indiang9,658.859522,0.428,0,0
bluestem_or_indiang9,1483.41023,0.993,0,0
bluestem_or_indiang9,2963.46619,1,0.34710948,0
bluestem_or_indiang9,4245.99178,1,0.69236493,0
bluestem_or_indiang9,4745.23664,1,0.95433489,0
bluestem_or_indiang9,4230.06386,1,0.9320872,0
bluestem_or_indiang9,3329.10844,1,0.69062458,0
bluestem_or_indiang9,2520.05914,1,0.38742607,0
bluestem_or_indiang9,2027.20987,1,0.10918733,0
bluestem_or_indiang9,1697.92132,0.527,0,0
bluestem_or_indiang9,1431.45533,0.462,0,0
bluestem_or_indiang9,1256.67809,0.404,0,0
bluestem_or_indiang9,1178.98239,0.356,0,0
bluestem_or_indiang9,1143.39467,0.323,0,0
red_clover_and_gras3,1206.43792,0.621,0,0
red_clover_and_gras3,1095.46272,0.547,0,0
red_clover_and_gras3,1070.21969,0.429,0,0
red_clover_and_gras3,1048.10123,0.405,0,0
red_clover_and_gras3,1020.27494,0.383,0,0
red_clover_and_gras3,976.87015,0.364,0,0
red_clover_and_gras3,922.24071,0.538,0,0
red_clover_and_gras3,1286.8977,0.666,0.05835745,0
red_clover_and_gras3,1832.72513,0.86,0.35497987,0
red_clover_and_gras3,2405.07778,1,0.64289551,0
red_clover_and_gras3,2643.84267,1,0.84159294,0
red_clover_and_gras3,2756.09378,1,0.95861324,0
red_clover_and_gras3,2840.68877,1,1,0
red_clover_and_gras3,2605.99234,1,0.89536654,0
red_clover_and_gras3,2194.7997,1,0.72460502,0
red_clover_and_gras3,1830.26868,0.99,0.50527584,0
red_clover_and_gras3,1525.06242,0.876,0.2625833,0
red_clover_and_gras3,1523.79516,0.818,0.16859852,0
red_clover_and_gras3,1604.87938,0.804,0.16433842,0
red_clover_and_gras3,1745.49815,0.825,0.21230116,0
red_clover_and_gras3,1807.67457,0.862,0.28130143,0
red_clover_and_gras3,1799.11957,0.836,0.28612957,0
red_clover_and_gras3,1705.42767,0.802,0.2204279,0
red_clover_and_gras3,1488.5331,0.734,0.09279198,0
ladino_clover_and_g2,1335.58702,0.676,0,0
ladino_clover_and_g2,1212.80022,0.54,0,0
ladino_clover_and_g2,1184.95317,0.317,0,0
ladino_clover_and_g2,1160.61494,0.28,0,0
ladino_clover_and_g2,1129.81147,0.249,0,0
ladino_clover_and_g2,1081.74676,0.265,0,0
ladino_clover_and_g2,1021.25232,0.671,0,0
ladino_clover_and_g2,1430.48637,0.985,0.06993876,0
ladino_clover_and_g2,2036.76114,1,0.36439608,0
ladino_clover_and_g2,2671.72384,1,0.64996204,0
ladino_clover_and_g2,2933.04942,1,0.84600837,0
ladino_clover_and_g2,3055.63133,1,0.96037819,0
ladino_clover_and_g2,3147.99887,1,1,0
ladino_clover_and_g2,2887.20515,1,0.89571764,0
ladino_clover_and_g2,2431.42017,1,0.72646878,0
ladino_clover_and_g2,2027.4443,1,0.50941828,0
ladino_clover_and_g2,1689.31295,1,0.26931203,0
ladino_clover_and_g2,1687.56995,1,0.17624889,0
ladino_clover_and_g2,1777.08274,1,0.17197253,0
ladino_clover_and_g2,1932.61015,1,0.21937515,0
ladino_clover_and_g2,2001.44298,1,0.28760828,0
ladino_clover_and_g2,1991.97393,1,0.29242891,0
ladino_clover_and_g2,1888.22396,1,0.22751582,0
ladino_clover_and_g2,1648.07258,1,0.10133948,0
orchardgrass;_upper_,755.015706,0.339,0,0
orchardgrass;_upper_,744.156334,0.326,0,0
orchardgrass;_upper_,733.255096,0.319,0,0
orchardgrass;_upper_,719.087738,0.308,0,0
orchardgrass;_upper_,700.064285,0.294,0,0
orchardgrass;_upper_,670.282224,0.312,0,0
orchardgrass;_upper_,649.33853,0.397,0,0
orchardgrass;_upper_,1024.40762,0.541,0.01684445,0
orchardgrass;_upper_,1649.65318,0.757,0.32782859,0
orchardgrass;_upper_,2304.51043,0.962,0.65028077,0
orchardgrass;_upper_,2589.82,1,0.8845294,0
orchardgrass;_upper_,2647.14113,1,0.99253096,0
orchardgrass;_upper_,2583.81941,1,0.96975094,0
orchardgrass;_upper_,2263.85,1,0.80327347,0
orchardgrass;_upper_,1859.34245,0.95,0.59393514,0
orchardgrass;_upper_,1530.71932,0.852,0.36736395,0
orchardgrass;_upper_,1316.67128,0.756,0.17275024,0
orchardgrass;_upper_,1196.79109,0.677,0.05158095,0
orchardgrass;_upper_,1137.36692,0.62,0,0
orchardgrass;_upper_,1159.36185,0.608,0.01231827,0
orchardgrass;_upper_,1263.91934,0.639,0.0779887,0
orchardgrass;_upper_,1183.27996,0.603,0.03372044,0
orchardgrass;_upper_,1024.39364,0.534,0,0
orchardgrass;_upper_,833.278068,0.446,0,0
red_clover_;_upper_m,887.383723,0.505,0,0
red_clover_;_upper_m,834.770968,0.444,0,0
red_clover_;_upper_m,818.12802,0.362,0,0
red_clover_;_upper_m,801.464147,0.343,0,0
red_clover_;_upper_m,780.258721,0.322,0,0
red_clover_;_upper_m,747.064827,0.36,0,0
red_clover_;_upper_m,705.286819,0.459,0,0
red_clover_;_upper_m,914.399467,0.544,0,0
red_clover_;_upper_m,1290.14592,0.695,0.23606125,0
red_clover_;_upper_m,1893.80849,0.9,0.57246591,0
red_clover_;_upper_m,2182.32156,1,0.79887201,0
red_clover_;_upper_m,2325.92433,1,0.9486093,0
red_clover_;_upper_m,2299.78627,1,0.99735944,0
red_clover_;_upper_m,2123.69931,1,0.89054575,0
red_clover_;_upper_m,1861.87085,0.995,0.73698031,0
red_clover_;_upper_m,1687.92503,0.933,0.58083093,0
red_clover_;_upper_m,1536.81222,0.864,0.41973259,0
red_clover_;_upper_m,1390.94637,0.795,0.2775075,0
red_clover_;_upper_m,1230.14902,0.722,0.1557565,0
red_clover_;_upper_m,1226.17765,0.691,0.11767426,0
red_clover_;_upper_m,1330.58053,0.697,0.14064553,0
red_clover_;_upper_m,1354.10637,0.687,0.13307638,0
red_clover_;_upper_m,1244.83089,0.66,0.09336605,0
red_clover_;_upper_m,1051.44286,0.607,0,0
ryegrass;_perennial6,922.002186,0.416,0,0
ryegrass;_perennial6,908.904066,0.361,0,0
ryegrass;_perennial6,895.751428,0.35,0,0
ryegrass;_perennial6,878.444734,0.341,0,0
ryegrass;_perennial6,855.205519,0.329,0,0
ryegrass;_perennial6,818.823461,0.394,0,0
ryegrass;_perennial6,818.69031,0.583,0,0
ryegrass;_perennial6,1519.37663,0.997,0.11978964,0
ryegrass;_perennial6,2634.57918,1,0.44783648,0
ryegrass;_perennial6,3615.67086,1,0.75038408,0
ryegrass;_perennial6,4000.98879,1,0.97074249,0
ryegrass;_perennial6,3588.48738,1,0.94622484,0
ryegrass;_perennial6,2954.92874,1,0.74584522,0
ryegrass;_perennial6,2167.12407,1,0.47569832,0
ryegrass;_perennial6,1681.35119,1,0.24020127,0
ryegrass;_perennial6,1515.0573,0.973,0.0995288,0
ryegrass;_perennial6,1446.51452,0.891,0.04503937,0
ryegrass;_perennial6,1531.4139,0.908,0.06254866,0
ryegrass;_perennial6,1688.05607,0.993,0.11727497,0
ryegrass;_perennial6,1726.79922,1,0.14206139,0
ryegrass;_perennial6,1631.15753,1,0.13635125,0
ryegrass;_perennial6,1363.02761,0.912,0.07166915,0
ryegrass;_perennial6,1137.88608,0.742,0,0
ryegrass;_perennial6,987.261186,0.586,0,0
switchgrass;_upper_1,1094.93996,0.312,0,0
switchgrass;_upper_1,1080.97983,0.301,0,0
switchgrass;_upper_1,1065.90549,0.287,0,0
switchgrass;_upper_1,1045.31208,0.269,0,0
switchgrass;_upper_1,1017.65854,0.245,0,0
switchgrass;_upper_1,974.365441,0.211,0,0
switchgrass;_upper_1,919.876179,0.173,0,0
switchgrass;_upper_1,782.437832,0.135,0,0
switchgrass;_upper_1,700.136752,0.101,0,0
switchgrass;_upper_1,633.68237,0.226,0,0
switchgrass;_upper_1,993.658966,0.427,0,0
switchgrass;_upper_1,2106.90054,0.798,0.4858305,0
switchgrass;_upper_1,3714.18655,1,1.4233784,0
switchgrass;_upper_1,4800.70077,1,2.20992277,0
switchgrass;_upper_1,4644.43274,1,2.49819147,0
switchgrass;_upper_1,3880.42419,1,2.20917268,0
switchgrass;_upper_1,2974.57479,1,1.51859603,0
switchgrass;_upper_1,2370.9433,1,0.80023593,0
switchgrass;_upper_1,1978.12703,0.894,0.27388725,0
switchgrass;_upper_1,1658.35911,0.567,0,0
switchgrass;_upper_1,1404.36675,0.495,0,0
switchgrass;_upper_1,1238.1395,0.43,0,0
switchgrass;_upper_1,1162.38827,0.375,0,0
switchgrass;_upper_1,1127.37927,0.34,0,0
tall_fescue;_upper_1,1878.91516,0.855,0.23520143,0
tall_fescue;_upper_1,1704.3716,0.656,0.14491767,0
tall_fescue;_upper_1,1649.00749,0.439,0.0635901,0
tall_fescue;_upper_1,1615.31728,0.265,0.01678214,0
tall_fescue;_upper_1,1569.67146,0.183,0.0038093,0
tall_fescue;_upper_1,1501.22675,0.217,0.01038268,0
tall_fescue;_upper_1,1431.47829,0.351,0.04322568,0
tall_fescue;_upper_1,1790.39504,0.823,0.22233778,0
tall_fescue;_upper_1,2921.01684,1,0.54927342,0
tall_fescue;_upper_1,3650.81135,1,0.7859422,0
tall_fescue;_upper_1,3833.89901,1,0.94868641,0
tall_fescue;_upper_1,3542.49438,1,0.99429585,0
tall_fescue;_upper_1,3212.09941,1,0.87411946,0
tall_fescue;_upper_1,2748.68115,1,0.6595047,0
tall_fescue;_upper_1,2361.08596,1,0.47842879,0
tall_fescue;_upper_1,2077.54776,1,0.34845421,0
tall_fescue;_upper_1,1969.61168,0.929,0.27096537,0
tall_fescue;_upper_1,1933.36606,0.866,0.24049749,0
tall_fescue;_upper_1,1960.23753,0.856,0.23691202,0
tall_fescue;_upper_1,2166.7075,0.939,0.27758339,0
tall_fescue;_upper_1,2464.41132,1,0.35762435,0
tall_fescue;_upper_1,2637.06064,1,0.4113781,0
tall_fescue;_upper_1,2613.74418,1,0.42880836,0
tall_fescue;_upper_1,2311.17631,1,0.37200369,0
tall_fescue;_stockp2,2564.54326,1,0.88952817,0
tall_fescue;_stockp2,2275.9159,1,0.68783414,0
tall_fescue;_stockp2,2002.43765,0.946,0.47658224,0
tall_fescue;_stockp2,1807.75162,0.757,0.30201465,0
tall_fescue;_stockp2,1727.53908,0.577,0.15982883,0
tall_fescue;_stockp2,1652.55605,0.408,0.05975982,0
tall_fescue;_stockp2,1557.90074,0.282,0.01457325,0
tall_fescue;_stockp2,1465.86458,0.416,0.08215451,0
tall_fescue;_stockp2,1600.00931,0.719,0.29223044,0
tall_fescue;_stockp2,1895.36653,0.923,0.46246558,0
tall_fescue;_stockp2,2078.02495,1,0.56838008,0
tall_fescue;_stockp2,2106.71074,1,0.63501752,0
tall_fescue;_stockp2,2012.03481,1,0.65515842,0
tall_fescue;_stockp2,1798.92601,1,0.59809306,0
tall_fescue;_stockp2,1579.34503,0.983,0.51480275,0
tall_fescue;_stockp2,1431.64785,0.871,0.41926085,0
tall_fescue;_stockp2,1368.43551,0.779,0.34561035,0
tall_fescue;_stockp2,1480.3199,0.81,0.37064953,0
tall_fescue;_stockp2,1753.24365,0.932,0.4707018,0
tall_fescue;_stockp2,2167.89691,1,0.61351634,0
tall_fescue;_stockp2,2574.30974,1,0.79634144,0
tall_fescue;_stockp2,2776.34261,1,0.9228701,0
tall_fescue;_stockp2,2790.66718,1,0.983372,0
tall_fescue;_stockp2,2721.88271,1,0.99857532,0
weeds;_less_than_3_m,10,0.02,0.1,0
weeds;_less_than_3_m,40,0.05,0.1,0
weeds;_less_than_3_m,80,0.1,0.1,0
weeds;_less_than_3_m,150,0.4,0.2,0
weeds;_less_than_3_m,400,0.6,0.2,0
weeds;_less_than_3_m,500,0.8,0.3,0
weeds;_less_than_3_m,0,0,0,0
weeds;_less_than_3_m,0,0,0,0
weeds;_less_than_3_m,0,0,0,0
weeds;_less_than_3_m,0,0,0,0
weeds;_less_than_3_m,0,0,0,0
weeds;_less_than_3_m,0,0,0,0
weeds;_less_than_3_m,0,0,0,0
weeds;_less_than_3_m,0,0,0,0
weeds;_less_than_3_m,0,0,0,0
weeds;_less_than_3_m,0,0,0,0
weeds;_less_than_3_m,0,0,0,0
weeds;_less_than_3_m,0,0,0,0
