Cell_ID,Soil_ID,Mgmt_Field_ID,Reach_ID,Reach_Location_Code,Cell_Area,Time_of_Conc,Avg_Elevation,RCN_Calib_ID,Avg_Land_Slope,Aspect,RUSLE_ls_Fctr,RCN_Rtn_Calib_Fctr,Secondary_Climate_File_ID,Sheet_Flow_Mannings_n,Geology_ID,Conc_Flow_Slope,Conc_Flow_Length,Hydraulic_Geom_ID,Conc_Flow_Hydraulic_Depth,Conc_Flow_Mannings_n,Sheet_Flow_Slope,Sheet_Flow_Length,Shallow_Conc_Flow_Slope,Shallow_Conc_Flow_Length,Delivery_Ratio,Constant_USLE_C_Fctr,Constant_USLE_P_Fctr,All_OC_Calib_Fctr,All_N_Calib_Fctr,All_P_Calib_Fctr,Sheet_and_Rill_Erosion_Calib_Fctr,Gullies_Erosion_Calib_Fctr,Input_Units_Code
2521,,,252,0,1.2027,,108.74,,0.05181,288.07,0.220,,,,,0.03910,99.73,,,,0.04200,50.00,0.05000,50.00,,,,,,,,,1
2522,,,252,1,0.7276,,106.40,,0.06974,271.41,0.303,,,,,0.06336,46.90,,,,0.03400,50.00,0.05057,50.00,,,,,,,,,1
2523,,,252,1,0.5991,,105.80,,0.08029,44.45,0.359,,,,,0.00001,0.00,,,,0.04079,50.00,0.07239,43.65,,,,,,,,,1
2532,,,253,1,0.0764,,97.13,,0.23227,236.43,0.790,,,,,0.00001,0.00,,,,0.04200,26.19,0.00001,0.00,,,,,,,,,1
2533,,,253,1,0.2814,,100.06,,0.17513,4.09,0.668,,,,,0.00001,0.00,,,,0.05400,50.00,0.14916,19.44,,,,,,,,,1
2541,,,254,0,1.2626,,104.55,,0.04690,237.74,0.193,,,,,0.02645,222.45,,,,0.03000,50.00,0.02334,50.00,,,,,,,,,1
2542,,,254,1,0.4436,,99.19,,0.06219,247.13,0.258,,,,,0.01806,38.77,,,,0.04800,50.00,0.01000,50.00,,,,,,,,,1
2543,,,254,1,0.0753,,99.17,,0.06044,340.95,0.253,,,,,0.00001,0.00,,,,0.02893,29.68,0.00001,0.00,,,,,,,,,1
2552,,,255,1,0.6155,,101.19,,0.05776,237.96,0.227,,,,,0.01664,10.76,,,,0.03160,50.00,0.02840,50.00,,,,,,,,,1
2553,,,255,1,1.1313,,102.64,,0.09317,22.45,0.422,,,,,0.08380,53.70,,,,0.01960,50.00,0.05040,50.00,,,,,,,,,1
2561,,,256,0,1.7191,,108.14,,0.04679,267.93,0.193,,,,,0.03642,151.34,,,,0.04311,50.00,0.03667,50.00,,,,,,,,,1
2562,,,256,1,2.1717,,105.56,,0.05702,203.52,0.241,,,,,0.02669,108.67,,,,0.02000,50.00,0.02800,50.00,,,,,,,,,1
2563,,,256,1,2.6676,,105.42,,0.06835,343.56,0.290,,,,,0.02629,208.41,,,,0.01400,50.00,0.02000,50.00,,,,,,,,,1
2571,,,257,0,1.2523,,106.16,,0.06567,328.30,0.283,,,,,0.03574,123.43,,,,0.01660,50.00,0.03518,50.00,,,,,,,,,1
2572,,,257,1,0.1137,,103.66,,0.07421,314.38,0.315,,,,,0.00001,0.00,,,,0.06736,50.00,0.06902,39.58,,,,,,,,,1
2573,,,257,1,0.0871,,103.54,,0.06847,57.73,0.289,,,,,0.00001,0.00,,,,0.04843,50.00,0.04808,38.03,,,,,,,,,1
2582,,,258,1,0.0973,,96.81,,0.24358,303.64,0.765,,,,,0.00001,0.00,,,,0.06600,50.00,0.17682,18.10,,,,,,,,,1
2583,,,258,1,0.0244,,95.55,,0.66440,77.01,1.880,,,,,0.00001,0.00,,,,0.36294,11.57,0.00001,0.00,,,,,,,,,1
2592,,,259,1,1.7738,,102.62,,0.07912,250.90,0.348,,,,,0.00002,1.79,,,,0.05800,50.00,0.05000,50.00,,,,,,,,,1
2593,,,259,1,1.8605,,102.73,,0.09143,41.51,0.397,,,,,0.04572,114.19,,,,0.02000,50.00,0.05559,50.00,,,,,,,,,1
2601,,,260,0,1.3148,,105.53,,0.04281,331.93,0.180,,,,,0.01628,116.71,,,,0.03000,50.00,0.01200,50.00,,,,,,,,,1
2602,,,260,1,0.3034,,105.01,,0.06791,253.94,0.284,,,,,0.00429,18.56,,,,0.03843,50.00,0.03957,50.00,,,,,,,,,1
2603,,,260,1,0.1529,,103.72,,0.09317,29.11,0.358,,,,,0.00001,0.00,,,,0.02600,50.00,0.00725,13.86,,,,,,,,,1
2611,,,261,0,1.6114,,106.79,,0.04174,41.13,0.175,,,,,0.02643,130.58,,,,0.01999,50.00,0.00200,50.00,,,,,,,,,1
2612,,,261,1,0.2121,,104.06,,0.07005,340.17,0.294,,,,,0.00001,0.00,,,,0.04560,50.00,0.06101,13.44,,,,,,,,,1
2613,,,261,1,0.5969,,105.55,,0.05371,112.83,0.226,,,,,0.03238,30.04,,,,0.03000,50.00,0.04755,50.00,,,,,,,,,1
2621,,,262,0,1.4282,,105.81,,0.06426,339.80,0.281,,,,,0.03797,79.02,,,,0.01600,50.00,0.04000,50.00,,,,,,,,,1
2622,,,262,1,1.1345,,103.28,,0.08255,324.77,0.360,,,,,0.04286,80.94,,,,0.03899,50.00,0.07362,50.00,,,,,,,,,1
2623,,,262,1,0.7538,,101.53,,0.08501,79.74,0.368,,,,,0.00001,0.00,,,,0.05509,50.00,0.05331,47.75,,,,,,,,,1
2631,,,263,0,1.2011,,94.64,,0.06960,307.83,0.308,,,,,0.00922,272.68,,,,0.05020,50.00,0.02950,50.00,,,,,,,,,1
2632,,,263,1,0.2857,,92.57,,0.04296,209.97,0.186,,,,,0.19267,11.94,,,,0.01400,50.00,0.01000,50.00,,,,,,,,,1
2633,,,263,1,0.0496,,92.39,,0.03473,277.20,0.160,,,,,0.00001,0.00,,,,0.00893,22.40,0.00001,0.00,,,,,,,,,1
2641,,,264,0,1.2206,,106.21,,0.05549,312.88,0.229,,,,,0.03354,122.26,,,,0.02000,50.00,0.01200,50.00,,,,,,,,,1
2642,,,264,1,2.8147,,100.06,,0.07603,261.24,0.326,,,,,0.05905,69.67,,,,0.01600,50.00,0.04272,50.00,,,,,,,,,1
2643,,,264,1,4.1467,,99.59,,0.09147,2.43,0.403,,,,,0.05166,110.34,,,,0.07400,50.00,0.01800,50.00,,,,,,,,,1
2652,,,265,1,0.0787,,90.35,,0.29780,218.04,1.075,,,,,0.00001,0.00,,,,0.11200,27.68,0.00001,0.00,,,,,,,,,1
2653,,,265,1,0.1598,,93.65,,0.25645,343.27,1.037,,,,,0.00001,0.00,,,,0.08725,50.00,0.14589,36.58,,,,,,,,,1
2661,,,266,0,1.9199,,99.96,,0.09044,314.64,0.408,,,,,0.05323,128.51,,,,0.04501,50.00,0.09618,50.00,,,,,,,,,1
2662,,,266,1,0.0982,,92.04,,0.31382,141.44,1.100,,,,,0.00001,0.00,,,,0.13292,10.16,0.00001,0.00,,,,,,,,,1
2663,,,266,1,0.9794,,96.98,,0.13185,316.54,0.572,,,,,0.14539,33.62,,,,0.04757,50.00,0.06465,50.00,,,,,,,,,1
2671,,,267,0,1.2355,,103.46,,0.07280,276.80,0.326,,,,,0.04974,95.42,,,,0.03018,50.00,0.06287,50.00,,,,,,,,,1
2672,,,267,1,0.4514,,98.54,,0.08174,246.12,0.361,,,,,0.07451,48.62,,,,0.07200,50.00,0.01154,50.00,,,,,,,,,1
2673,,,267,1,0.7720,,98.87,,0.10654,11.05,0.498,,,,,0.00001,0.00,,,,0.07199,50.00,0.06823,48.07,,,,,,,,,1
2681,,,268,0,1.2583,,93.64,,0.05678,232.62,0.254,,,,,0.01465,266.16,,,,0.07400,50.00,0.06600,50.00,,,,,,,,,1
2682,,,268,1,1.6700,,90.82,,0.02835,223.99,0.126,,,,,0.01042,182.37,,,,0.04800,50.00,0.01800,50.00,,,,,,,,,1
2683,,,268,1,0.3536,,89.92,,0.04168,293.17,0.180,,,,,0.03644,32.94,,,,0.00799,50.00,0.00201,50.00,,,,,,,,,1
2692,,,269,1,0.1989,,88.34,,0.19255,216.72,0.690,,,,,0.00001,0.00,,,,0.01400,50.00,0.10668,35.61,,,,,,,,,1
2693,,,269,1,0.1175,,88.01,,0.31860,12.91,1.141,,,,,0.00001,0.00,,,,0.10880,39.06,0.00001,0.00,,,,,,,,,1
2702,,,270,1,0.1199,,89.70,,0.07112,184.41,0.280,,,,,0.00001,0.00,,,,0.00973,30.85,0.00001,0.00,,,,,,,,,1
2703,,,270,1,0.0865,,89.72,,0.05750,309.98,0.239,,,,,0.00001,0.00,,,,0.00798,37.61,0.00001,0.00,,,,,,,,,1
2711,,,271,0,1.2232,,91.27,,0.02703,213.52,0.119,,,,,0.00310,96.77,,,,0.02000,50.00,0.00599,50.00,,,,,,,,,1
2712,,,271,1,0.8869,,92.53,,0.04394,202.78,0.198,,,,,0.01917,164.52,,,,0.07978,50.00,0.08615,50.00,,,,,,,,,1
2713,,,271,1,0.0330,,90.36,,0.04237,332.61,0.146,,,,,0.00001,0.00,,,,0.00950,20.99,0.00001,0.00,,,,,,,,,1
2722,,,272,1,0.2276,,90.84,,0.05086,188.06,0.185,,,,,0.00001,0.00,,,,0.01886,37.09,0.00001,0.00,,,,,,,,,1
2723,,,272,1,1.0693,,92.71,,0.04921,256.35,0.212,,,,,0.01312,198.77,,,,0.08546,50.00,0.03238,50.00,,,,,,,,,1
2731,,,273,0,1.3081,,98.96,,0.09896,216.04,0.447,,,,,0.03583,110.60,,,,0.06380,50.00,0.09252,50.00,,,,,,,,,1
2732,,,273,1,0.0415,,91.76,,0.03539,131.13,0.135,,,,,0.00001,0.00,,,,0.02009,24.88,0.00001,0.00,,,,,,,,,1
2733,,,273,1,0.6047,,96.69,,0.11867,213.88,0.558,,,,,0.04832,106.02,,,,0.07408,50.00,0.11245,50.00,,,,,,,,,1
2741,,,274,0,1.2111,,102.90,,0.10677,166.39,0.493,,,,,0.07011,87.00,,,,0.07000,50.00,0.01400,50.00,,,,,,,,,1
2742,,,274,1,1.3322,,98.41,,0.12650,164.81,0.572,,,,,0.03119,61.93,,,,0.07326,50.00,0.17369,50.00,,,,,,,,,1
2743,,,274,1,0.3265,,95.67,,0.08884,266.70,0.377,,,,,0.00001,0.00,,,,0.08123,50.00,0.08171,35.96,,,,,,,,,1
2752,,,275,1,0.1363,,88.92,,0.14634,201.99,0.588,,,,,0.00001,0.00,,,,0.01201,50.00,0.15821,22.75,,,,,,,,,1
2753,,,275,1,0.0545,,87.54,,0.26337,14.89,1.126,,,,,0.00001,0.00,,,,0.17533,22.81,0.00001,0.00,,,,,,,,,1
2762,,,276,1,1.1114,,89.40,,0.08195,220.83,0.333,,,,,0.07668,51.18,,,,0.00891,50.00,0.00760,50.00,,,,,,,,,1
2763,,,276,1,0.5300,,90.74,,0.23516,353.89,0.847,,,,,0.18244,21.38,,,,0.07199,50.00,0.00800,50.00,,,,,,,,,1
2772,,,277,1,0.8079,,90.27,,0.12325,202.49,0.463,,,,,0.00001,0.00,,,,0.00800,50.00,0.14393,28.48,,,,,,,,,1
2773,,,277,1,2.3893,,93.03,,0.08220,17.20,0.324,,,,,0.04299,220.31,,,,0.04604,50.00,0.05653,50.00,,,,,,,,,1
2781,,,278,0,1.6995,,92.42,,0.04348,236.09,0.201,,,,,0.01991,175.78,,,,0.05438,50.00,0.04962,50.00,,,,,,,,,1
2782,,,278,1,0.0696,,91.24,,0.03566,206.97,0.160,,,,,0.00001,0.00,,,,0.11767,36.54,0.00001,0.00,,,,,,,,,1
2783,,,278,1,0.0160,,91.22,,0.03765,327.42,0.144,,,,,0.00001,0.00,,,,0.01086,18.40,0.00001,0.00,,,,,,,,,1
2792,,,279,1,0.1186,,89.64,,0.13660,222.40,0.584,,,,,0.00001,0.00,,,,0.09679,46.48,0.00001,0.00,,,,,,,,,1
2793,,,279,1,0.0785,,90.13,,0.37897,38.06,1.178,,,,,0.00001,0.00,,,,0.11536,44.20,0.00001,0.00,,,,,,,,,1
2802,,,280,1,0.4249,,90.15,,0.15063,221.57,0.595,,,,,0.00001,0.00,,,,0.01000,50.00,0.12993,33.86,,,,,,,,,1
2803,,,280,1,0.5426,,91.54,,0.12109,15.22,0.446,,,,,0.10201,47.05,,,,0.01800,50.00,0.01000,50.00,,,,,,,,,1
2812,,,281,1,0.2602,,90.95,,0.21754,219.27,0.844,,,,,0.00001,0.00,,,,0.08801,50.00,0.06102,21.31,,,,,,,,,1
2813,,,281,1,0.4149,,91.35,,0.14863,31.35,0.622,,,,,0.01114,26.90,,,,0.05200,50.00,0.01800,50.00,,,,,,,,,1
2822,,,282,1,0.0177,,91.76,,0.08147,110.14,0.330,,,,,0.00001,0.00,,,,0.02203,13.61,0.00001,0.00,,,,,,,,,1
2823,,,282,1,0.1398,,92.74,,0.04014,247.64,0.162,,,,,0.00001,0.00,,,,0.02000,50.00,0.02333,25.72,,,,,,,,,1
2832,,,283,1,1.8631,,100.25,,0.09956,220.21,0.435,,,,,0.03482,257.04,,,,0.04440,50.00,0.03160,50.00,,,,,,,,,1
2833,,,283,1,0.7269,,94.83,,0.06197,251.05,0.264,,,,,0.02583,138.88,,,,0.06406,50.00,0.08620,50.00,,,,,,,,,1
2841,,,284,0,1.2005,,104.95,,0.06228,201.43,0.270,,,,,0.05041,120.29,,,,0.03200,50.00,0.03271,50.00,,,,,,,,,1
2842,,,284,1,0.3459,,100.39,,0.09786,163.82,0.420,,,,,0.09215,6.82,,,,0.05414,50.00,0.07129,50.00,,,,,,,,,1
2843,,,284,1,0.3223,,99.23,,0.11170,228.13,0.477,,,,,0.05448,14.31,,,,0.06521,50.00,0.05479,50.00,,,,,,,,,1
2851,,,285,0,1.2690,,102.39,,0.08106,251.61,0.366,,,,,0.05162,142.13,,,,0.03584,50.00,0.06101,50.00,,,,,,,,,1
2852,,,285,1,1.2919,,103.53,,0.06561,223.79,0.287,,,,,0.05013,198.00,,,,0.02600,50.00,0.04908,50.00,,,,,,,,,1
2853,,,285,1,0.1700,,96.58,,0.06678,282.72,0.278,,,,,0.03054,3.27,,,,0.07406,50.00,0.04194,50.00,,,,,,,,,1
2861,,,286,0,1.2096,,99.02,,0.07705,218.42,0.337,,,,,0.03237,192.98,,,,0.04200,50.00,0.05307,50.00,,,,,,,,,1
2862,,,286,1,0.1676,,96.12,,0.08435,246.09,0.366,,,,,0.05035,16.83,,,,0.09194,50.00,0.05711,50.00,,,,,,,,,1
2863,,,286,1,0.0256,,92.81,,0.03348,275.88,0.138,,,,,0.00001,0.00,,,,0.01811,16.57,0.00001,0.00,,,,,,,,,1
2872,,,287,1,1.5002,,93.33,,0.06546,237.37,0.259,,,,,0.03968,211.67,,,,0.05433,50.00,0.06367,50.00,,,,,,,,,1
2873,,,287,1,0.1834,,90.07,,0.08457,41.70,0.316,,,,,0.00001,0.00,,,,0.03199,50.00,0.00002,5.31,,,,,,,,,1
2882,,,288,1,1.4817,,95.02,,0.06594,224.56,0.276,,,,,0.04642,217.49,,,,0.05600,50.00,0.02800,50.00,,,,,,,,,1
2883,,,288,1,0.2366,,91.96,,0.16745,26.90,0.638,,,,,0.16439,19.83,,,,0.01600,50.00,0.01073,50.00,,,,,,,,,1
2892,,,289,1,0.2125,,91.66,,0.19351,192.74,0.790,,,,,0.00001,0.00,,,,0.08015,46.16,0.00001,0.00,,,,,,,,,1
2893,,,289,1,0.1470,,91.51,,0.29124,345.44,1.233,,,,,0.00001,0.00,,,,0.12747,27.85,0.00001,0.00,,,,,,,,,1
2902,,,290,1,0.2728,,93.34,,0.10284,171.59,0.400,,,,,0.00001,0.00,,,,0.02600,50.00,0.09203,33.68,,,,,,,,,1
2903,,,290,1,0.0438,,91.19,,0.14739,327.70,0.585,,,,,0.00001,0.00,,,,0.07731,16.81,0.00001,0.00,,,,,,,,,1
2912,,,291,1,0.0461,,93.30,,0.21508,153.30,0.809,,,,,0.00001,0.00,,,,0.15960,25.74,0.00001,0.00,,,,,,,,,1
2913,,,291,1,0.5138,,94.30,,0.08085,206.68,0.309,,,,,0.02337,179.71,,,,0.03000,50.00,0.00800,50.00,,,,,,,,,1
2921,,,292,0,1.3223,,106.47,,0.05835,164.60,0.252,,,,,0.02637,153.61,,,,0.01800,50.00,0.00800,50.00,,,,,,,,,1
2922,,,292,1,2.1366,,101.11,,0.08251,124.05,0.363,,,,,0.05643,35.07,,,,0.03400,50.00,0.06000,50.00,,,,,,,,,1
2923,,,292,1,2.0394,,102.06,,0.08404,243.10,0.369,,,,,0.03412,85.01,,,,0.04228,50.00,0.06771,50.00,,,,,,,,,1
2931,,,293,0,1.4427,,100.26,,0.08755,173.99,0.365,,,,,0.04083,185.98,,,,0.03600,50.00,0.05612,50.00,,,,,,,,,1
2932,,,293,1,0.3987,,97.44,,0.11379,184.61,0.486,,,,,0.12243,23.45,,,,0.06275,50.00,0.06582,50.00,,,,,,,,,1
2933,,,293,1,0.1036,,94.37,,0.13142,320.60,0.504,,,,,0.00001,0.00,,,,0.04063,46.75,0.00001,0.00,,,,,,,,,1
2942,,,294,1,0.4331,,93.40,,0.08936,203.84,0.348,,,,,0.04199,10.62,,,,0.02246,50.00,0.05860,50.00,,,,,,,,,1
2943,,,294,1,0.2913,,93.02,,0.14579,358.39,0.530,,,,,0.00001,0.00,,,,0.05400,50.00,0.01972,35.48,,,,,,,,,1
2952,,,295,1,0.4675,,95.01,,0.04826,180.91,0.196,,,,,0.00001,0.00,,,,0.01800,50.00,0.06162,24.34,,,,,,,,,1
2953,,,295,1,1.0140,,95.53,,0.02922,266.15,0.121,,,,,0.00893,112.01,,,,0.00600,50.00,0.00601,50.00,,,,,,,,,1
2961,,,296,0,1.4916,,105.93,,0.04749,240.46,0.200,,,,,0.02156,143.79,,,,0.02226,50.00,0.02574,50.00,,,,,,,,,1
2962,,,296,1,3.6824,,103.55,,0.06686,116.80,0.291,,,,,0.02942,118.95,,,,0.02467,50.00,0.02533,50.00,,,,,,,,,1
2963,,,296,1,2.2147,,101.89,,0.06585,240.30,0.283,,,,,0.03145,66.77,,,,0.03600,50.00,0.06600,50.00,,,,,,,,,1
2971,,,297,0,1.3654,,97.70,,0.04350,159.33,0.185,,,,,0.00980,200.48,,,,0.06274,50.00,0.04797,50.00,,,,,,,,,1
2972,,,297,1,0.8026,,97.37,,0.06848,173.85,0.290,,,,,0.04008,67.25,,,,0.03901,50.00,0.03808,50.00,,,,,,,,,1
2973,,,297,1,0.1501,,95.90,,0.02444,291.08,0.106,,,,,0.00001,0.00,,,,0.00600,50.00,0.02072,4.82,,,,,,,,,1
2982,,,298,1,0.2946,,93.09,,0.13389,211.42,0.511,,,,,0.00001,0.00,,,,0.03812,50.00,0.03776,47.48,,,,,,,,,1
2983,,,298,1,0.4448,,95.42,,0.10850,4.52,0.390,,,,,0.03230,133.09,,,,0.07040,50.00,0.08560,50.00,,,,,,,,,1
2992,,,299,1,0.4462,,94.33,,0.07385,216.07,0.295,,,,,0.04769,52.73,,,,0.01000,50.00,0.03071,50.00,,,,,,,,,1
2993,,,299,1,0.7116,,97.11,,0.10775,357.70,0.461,,,,,0.03794,120.37,,,,0.05000,50.00,0.15266,50.00,,,,,,,,,1
3002,,,300,1,0.2799,,93.99,,0.12262,187.98,0.457,,,,,0.01823,27.42,,,,0.00800,50.00,0.06401,50.00,,,,,,,,,1
3003,,,300,1,0.4463,,93.11,,0.08799,309.31,0.344,,,,,0.01766,56.60,,,,0.05860,50.00,0.01139,50.00,,,,,,,,,1
3012,,,301,1,0.7879,,94.93,,0.10340,180.05,0.374,,,,,0.03959,43.49,,,,0.00800,50.00,0.04157,50.00,,,,,,,,,1
3013,,,301,1,0.9299,,95.81,,0.19464,313.17,0.736,,,,,0.01501,89.25,,,,0.04360,50.00,0.19960,50.00,,,,,,,,,1
3022,,,302,1,0.1628,,95.35,,0.17839,124.68,0.679,,,,,0.00001,0.00,,,,0.08599,50.00,0.00002,2.78,,,,,,,,,1
3023,,,302,1,0.3238,,96.31,,0.11666,275.12,0.438,,,,,0.08792,15.00,,,,0.01600,50.00,0.05759,50.00,,,,,,,,,1
3032,,,303,1,3.9932,,101.09,,0.06435,130.06,0.276,,,,,0.02991,198.60,,,,0.03600,50.00,0.05521,50.00,,,,,,,,,1
3033,,,303,1,0.9680,,97.63,,0.05033,209.06,0.197,,,,,0.01242,153.03,,,,0.00400,50.00,0.00400,50.00,,,,,,,,,1
3041,,,304,0,1.2225,,106.17,,0.05715,142.33,0.242,,,,,0.03838,87.67,,,,0.01600,50.00,0.03471,50.00,,,,,,,,,1
3042,,,304,1,1.3107,,103.58,,0.06133,70.99,0.261,,,,,0.03755,60.63,,,,0.01200,50.00,0.03005,50.00,,,,,,,,,1
3043,,,304,1,0.4553,,101.88,,0.06260,196.41,0.264,,,,,0.00001,0.00,,,,0.05200,50.00,0.02990,26.06,,,,,,,,,1
3051,,,305,0,1.2367,,106.09,,0.05675,157.71,0.246,,,,,0.04173,91.05,,,,0.02400,50.00,0.04200,50.00,,,,,,,,,1
3052,,,305,1,0.9971,,100.32,,0.05278,130.32,0.224,,,,,0.01823,54.87,,,,0.05053,50.00,0.06347,50.00,,,,,,,,,1
3053,,,305,1,0.4757,,100.08,,0.03030,198.16,0.129,,,,,0.03969,36.17,,,,0.04936,50.00,0.05993,50.00,,,,,,,,,1
3062,,,306,1,0.0279,,95.15,,0.20117,152.59,0.823,,,,,0.00001,0.00,,,,0.12767,33.68,0.00001,0.00,,,,,,,,,1
3063,,,306,1,0.0315,,95.12,,0.28919,323.54,1.065,,,,,0.00001,0.00,,,,0.14448,25.61,0.00001,0.00,,,,,,,,,1
3072,,,307,1,0.0478,,94.96,,0.32953,150.42,1.186,,,,,0.00001,0.00,,,,0.26684,15.36,0.00001,0.00,,,,,,,,,1
3073,,,307,1,0.8700,,101.51,,0.11341,287.23,0.487,,,,,0.05484,142.01,,,,0.06905,50.00,0.10318,50.00,,,,,,,,,1
3081,,,308,0,1.2397,,102.07,,0.06198,146.17,0.271,,,,,0.02232,177.58,,,,0.05194,50.00,0.04877,50.00,,,,,,,,,1
3082,,,308,1,1.3690,,99.31,,0.05950,157.74,0.234,,,,,0.02004,169.61,,,,0.05463,50.00,0.06137,50.00,,,,,,,,,1
3083,,,308,1,3.1495,,99.34,,0.04089,186.05,0.167,,,,,0.02168,237.63,,,,0.02800,50.00,0.05295,50.00,,,,,,,,,1
3092,,,309,1,0.6614,,96.68,,0.13338,134.50,0.494,,,,,0.00001,0.00,,,,0.00800,50.00,0.08497,44.72,,,,,,,,,1
3093,,,309,1,1.1072,,99.41,,0.26374,291.10,1.026,,,,,0.12478,44.21,,,,0.06709,50.00,0.10858,50.00,,,,,,,,,1
3102,,,310,1,1.3875,,98.27,,0.08318,153.58,0.326,,,,,0.03296,132.16,,,,0.00600,50.00,0.00485,50.00,,,,,,,,,1
3103,,,310,1,0.7673,,100.27,,0.20886,317.65,0.827,,,,,0.11255,10.65,,,,0.07557,50.00,0.10643,50.00,,,,,,,,,1
3111,,,311,0,1.8977,,111.41,,0.09760,192.95,0.415,,,,,0.07486,110.88,,,,0.02600,50.00,0.02200,50.00,,,,,,,,,1
3112,,,311,1,2.9528,,104.56,,0.13325,145.37,0.550,,,,,0.03466,218.38,,,,0.03400,50.00,0.02461,50.00,,,,,,,,,1
3113,,,311,1,2.3587,,103.26,,0.08404,209.27,0.338,,,,,0.03141,203.75,,,,0.03600,50.00,0.05200,50.00,,,,,,,,,1
3122,,,312,1,0.7476,,101.24,,0.05859,185.04,0.238,,,,,0.03848,278.06,,,,0.03800,50.00,0.04600,50.00,,,,,,,,,1
3123,,,312,1,0.0464,,97.52,,0.27215,12.05,0.944,,,,,0.00001,0.00,,,,0.16116,31.64,0.00001,0.00,,,,,,,,,1
3132,,,313,1,0.0251,,95.86,,0.21806,144.54,0.823,,,,,0.00001,0.00,,,,0.21013,19.99,0.00001,0.00,,,,,,,,,1
3133,,,313,1,0.2952,,101.29,,0.12492,330.07,0.528,,,,,0.20008,19.52,,,,0.05428,50.00,0.08160,50.00,,,,,,,,,1
3142,,,314,1,0.5350,,100.91,,0.06314,177.09,0.256,,,,,0.04255,131.61,,,,0.05053,50.00,0.03347,50.00,,,,,,,,,1
3143,,,314,1,0.1467,,98.53,,0.10573,304.26,0.422,,,,,0.00001,0.00,,,,0.07800,50.00,0.03990,33.83,,,,,,,,,1
3151,,,315,0,1.6604,,108.15,,0.06139,176.26,0.264,,,,,0.04021,216.37,,,,0.02984,50.00,0.04816,50.00,,,,,,,,,1
3152,,,315,1,0.1572,,100.65,,0.04021,180.17,0.167,,,,,0.00001,0.00,,,,0.03357,50.00,0.01268,15.82,,,,,,,,,1
3153,,,315,1,0.1724,,101.38,,0.04517,200.48,0.193,,,,,0.00001,0.00,,,,0.03200,50.00,0.00003,1.30,,,,,,,,,1
3162,,,316,1,0.8804,,100.64,,0.08975,180.19,0.366,,,,,0.04569,154.12,,,,0.06000,50.00,0.05115,50.00,,,,,,,,,1
3163,,,316,1,0.8211,,100.87,,0.10547,327.73,0.437,,,,,0.06612,83.18,,,,0.07454,50.00,0.07345,50.00,,,,,,,,,1
3172,,,317,1,2.6128,,106.76,,0.12229,104.54,0.527,,,,,0.06785,70.87,,,,0.02426,50.00,0.07974,50.00,,,,,,,,,1
3173,,,317,1,3.1894,,106.91,,0.09203,240.40,0.391,,,,,0.05999,120.16,,,,0.03600,50.00,0.03982,50.00,,,,,,,,,1
3181,,,318,0,1.2018,,114.42,,0.07590,175.31,0.337,,,,,0.05649,139.85,,,,0.01201,50.00,0.03000,50.00,,,,,,,,,1
3182,,,318,1,0.5610,,112.31,,0.08948,90.25,0.409,,,,,0.06883,41.55,,,,0.03487,50.00,0.09392,50.00,,,,,,,,,1
3183,,,318,1,0.9320,,110.57,,0.07839,184.69,0.353,,,,,0.05844,154.02,,,,0.02772,50.00,0.02028,50.00,,,,,,,,,1
3192,,,319,1,0.0751,,106.98,,0.04080,191.07,0.170,,,,,0.00001,0.00,,,,0.01415,42.41,0.00001,0.00,,,,,,,,,1
3193,,,319,1,0.2716,,109.52,,0.12855,303.75,0.570,,,,,0.02607,11.51,,,,0.04289,50.00,0.09311,50.00,,,,,,,,,1
3201,,,320,0,1.2517,,116.37,,0.08321,198.61,0.370,,,,,0.06268,110.70,,,,0.01600,50.00,0.01723,50.00,,,,,,,,,1
3202,,,320,1,0.1978,,111.64,,0.10737,127.94,0.480,,,,,0.00001,0.00,,,,0.07170,50.00,0.10204,27.10,,,,,,,,,1
3203,,,320,1,0.2919,,111.06,,0.10246,231.11,0.463,,,,,0.00001,0.00,,,,0.07954,50.00,0.06495,41.93,,,,,,,,,1
3211,,,321,0,1.6770,,117.31,,0.07149,218.04,0.311,,,,,0.04675,109.26,,,,0.03600,50.00,0.04200,50.00,,,,,,,,,1
3212,,,321,1,1.1099,,113.47,,0.09112,143.87,0.407,,,,,0.08035,30.87,,,,0.02501,50.00,0.07538,50.00,,,,,,,,,1
3213,,,321,1,1.4256,,113.61,,0.10356,295.65,0.474,,,,,0.04334,27.69,,,,0.02800,50.00,0.09200,50.00,,,,,,,,,1
3232,,,323,1,0.0964,,98.37,,0.28069,195.99,1.048,,,,,0.00001,0.00,,,,0.13508,40.71,0.00001,0.00,,,,,,,,,1
3233,,,323,1,0.0541,,97.13,,0.29410,348.31,1.053,,,,,0.00001,0.00,,,,0.19266,26.47,0.00001,0.00,,,,,,,,,1
3241,,,324,0,1.2262,,106.76,,0.04182,196.93,0.168,,,,,0.03619,243.19,,,,0.03840,50.00,0.03560,50.00,,,,,,,,,1
3242,,,324,1,0.8043,,104.14,,0.05886,174.26,0.238,,,,,0.04263,128.07,,,,0.03400,50.00,0.04280,50.00,,,,,,,,,1
3243,,,324,1,0.4776,,101.48,,0.06271,235.01,0.269,,,,,0.01772,38.35,,,,0.05400,50.00,0.00800,50.00,,,,,,,,,1
