Reach_ID,Upstream_End_Row,Upstream_End_Column,Downstream_End_Row,Downstream_End_Column,Receiving_Reach,Drainage_Area_[ha],Average_Elevation_[m],Reach_Length_[m],Distance_Upstream_End_to_Outlet_[m],Distance_Downstream_End_to_Outlet_[m],Reach_Slope_[m/m],Contributing_Cell_ID_Source,Contributing_Cell_ID_Right,Contributing_Cell_ID_Left
776,4902,3277,4834,3221,772,70.52,88.71,132.85,5959.57,5826.72,0.00452,0,7762,7763,
777,4940,3339,4901,3277,776,66.66,89.77,117.64,6077.21,5959.57,0.01445,0,7772,7773,
778,4897,3440,4940,3340,777,1.78,91.72,128.71,6205.92,6077.21,0.02253,7781,7782,7783,
779,5002,3394,4941,3340,777,63.92,92.96,85.95,6163.16,6077.21,0.04423,0,7792,7793,
780,5007,3414,5002,3395,779,17.13,94.40,22.07,6185.23,6163.16,0.00001,0,7802,7803,
781,4968,3622,5007,3415,780,3.64,94.96,272.40,6457.62,6185.22,0.01064,7811,7812,7813,
782,5123,3597,5008,3415,780,13.24,94.40,252.40,6437.62,6185.22,0.00002,0,7822,7823,
783,5046,3820,5122,3598,782,4.32,97.96,312.25,6749.85,6437.60,0.01856,7831,7832,7833,
784,5236,3962,5123,3598,782,8.13,98.39,481.30,6918.89,6437.58,0.02077,7841,7842,7843,
785,5059,3451,5003,3395,779,45.26,94.40,85.88,6249.04,6163.16,0.00001,0,7852,7853,
786,5246,3587,5060,3452,785,33.97,94.40,250.50,6499.53,6249.02,0.00002,0,7862,7863,
787,5295,3612,5247,3588,786,28.48,94.62,61.60,6561.12,6499.52,0.00478,0,7872,7873,
788,5279,3721,5296,3613,787,2.43,95.92,154.58,6715.69,6561.11,0.01617,7881,7882,7883,
789,5427,3653,5296,3612,787,25.75,95.51,152.30,6713.41,6561.11,0.00658,0,7892,7893,
790,5501,3699,5428,3654,789,20.26,96.06,95.40,6808.79,6713.40,0.00942,0,7902,7903,
791,5488,3855,5501,3700,790,5.08,99.50,199.75,7008.53,6808.78,0.02303,7911,7912,7913,
792,5567,3722,5502,3699,790,14.60,97.57,78.36,6887.14,6808.79,0.03318,0,7922,7923,
793,5597,3769,5568,3722,792,10.13,99.20,60.01,6947.15,6887.14,0.00002,0,7932,7933,
794,5644,3860,5597,3770,793,5.65,99.96,116.71,7063.85,6947.14,0.01028,0,7942,7943,
795,5626,3875,5643,3861,794,1.23,100.58,26.21,7090.07,7063.85,0.01906,7951,7952,7953,
796,5660,3944,5644,3861,794,3.37,101.16,99.84,7163.69,7063.85,0.01402,7961,7962,7963,
797,5677,3768,5598,3769,793,4.03,100.16,125.61,7072.75,6947.14,0.01432,7971,7972,7973,
798,5561,3546,5568,3721,792,3.73,100.56,194.57,7081.70,6887.13,0.01491,7981,7982,7983,
799,5490,3532,5428,3653,789,2.92,97.14,183.34,6896.73,6713.39,0.01636,7991,7992,7993,
800,5344,3486,5247,3587,786,2.49,95.74,166.82,6666.34,6499.52,0.01735,8001,8002,8003,
801,5174,3356,5060,3451,785,9.85,94.57,157.87,6406.90,6249.03,0.01013,0,8012,8013,
802,5349,3328,5175,3356,801,3.76,98.15,221.65,6628.53,6406.88,0.02211,8021,8022,8023,
803,5270,3207,5173,3355,801,4.69,97.78,270.46,6677.34,6406.88,0.01664,8031,8032,8033,
804,5030,3248,4903,3278,776,2.95,92.33,159.47,6119.04,5959.57,0.03888,8041,8042,8043,
805,5033,3098,4827,3212,771,5.71,92.29,311.01,6126.24,5815.23,0.02861,8051,8052,8053,
806,4655,2923,4535,2972,766,2.57,88.58,166.17,5290.49,5124.32,0.03851,8061,8062,8063,
807,4564,2816,4419,2895,763,8.59,85.24,192.38,5011.19,4818.81,0.01872,0,8072,8073,
808,4830,2871,4565,2817,807,5.81,91.48,331.15,5342.32,5011.17,0.02839,8081,8082,8083,
809,4565,2787,4565,2816,807,1.38,88.07,37.21,5048.40,5011.18,0.05105,8091,8092,8093,
810,4424,2774,4356,2791,762,1.81,85.02,105.23,4510.48,4405.25,0.05987,8101,8102,8103,
811,4207,2617,4067,2589,759,2.27,80.98,170.10,4104.57,3934.47,0.02411,8111,8112,8113,
812,3971,2255,3929,2248,60,1.79,76.87,61.36,3513.62,3452.27,0.04071,8121,8122,8123,
813,4071,2190,3976,2125,59,14.41,77.04,143.61,3451.99,3308.38,0.01880,0,8132,8133,
814,4070,2196,4071,2191,813,11.85,77.60,6.41,3458.41,3451.99,0.00002,0,8142,8143,
815,4067,2376,4069,2197,814,3.38,77.82,226.42,3684.84,3458.42,0.00177,8151,8152,8153,
816,4112,2305,4070,2197,814,8.44,77.86,149.51,3607.92,3458.41,0.00535,0,8162,8163,
817,4381,2479,4113,2306,816,6.42,83.13,442.59,4050.52,3607.94,0.02056,8171,8172,8173,
818,4147,2299,4113,2305,816,1.39,79.63,46.36,3654.28,3607.92,0.04530,8181,8182,8183,
819,4104,2195,4072,2191,813,1.54,77.60,37.56,3489.55,3451.99,0.00002,8191,8192,8193,
820,4267,2087,4284,2022,50,18.95,73.54,76.77,2956.82,2880.05,0.02214,0,8202,8203,
821,4183,2071,4266,2088,820,3.84,74.04,119.10,3075.92,2956.82,0.00840,8211,8212,8213,
822,4372,2208,4267,2088,820,14.74,77.56,186.89,3143.72,2956.83,0.03264,0,8222,8223,
823,4444,2380,4371,2209,822,10.56,81.71,228.59,3372.32,3143.73,0.01662,0,8232,8233,
824,4638,2634,4445,2381,823,3.00,91.87,390.84,3763.18,3372.33,0.03096,8241,8242,8243,
825,4620,2560,4445,2380,823,4.74,88.59,295.71,3668.04,3372.33,0.02706,8251,8252,8253,
826,4549,2250,4372,2209,822,3.27,82.84,208.20,3351.92,3143.73,0.02786,8261,8262,8263,
827,4447,2099,4425,1836,49,3.65,75.47,385.40,2999.36,2613.96,0.02439,8271,8272,8273,
828,4478,1864,4526,1784,48,2.08,73.37,136.44,2617.50,2481.06,0.01832,8281,8282,8283,
829,4547,1815,4564,1749,47,2.42,74.11,96.57,2521.61,2425.04,0.03935,8291,8292,8293,
830,4702,2088,4611,1690,46,69.79,78.72,507.03,2845.69,2338.66,0.02584,0,8302,8303,
831,4755,2220,4702,2089,830,60.92,84.40,155.12,3000.83,2845.70,0.00002,0,8312,8313,
832,4773,2260,4755,2221,831,2.32,84.41,47.46,3048.28,3000.83,0.00002,8321,8322,8323,
833,4836,2346,4756,2221,831,55.01,84.41,161.89,3162.73,3000.83,0.00002,0,8332,8333,
834,4848,2358,4837,2347,833,9.10,84.41,18.14,3180.87,3162.73,0.00002,0,8342,8343,
835,4792,2451,4849,2359,834,2.74,86.35,149.27,3330.14,3180.88,0.03142,8351,8352,8353,
836,4868,2688,4849,2358,834,6.32,87.72,440.13,3621.02,3180.89,0.01952,8361,8362,8363,
837,4942,2430,4837,2346,833,45.03,84.60,166.65,3329.39,3162.73,0.00715,0,8372,8373,
838,5041,2530,4943,2431,837,40.51,86.08,153.89,3483.29,3329.39,0.00586,0,8382,8383,
839,5117,2745,5041,2531,838,19.31,88.94,275.05,3758.34,3483.29,0.01272,0,8392,8393,
840,5086,2896,5117,2746,839,6.35,91.81,176.61,3934.96,3758.35,0.01812,0,8402,8403,
841,5042,2975,5085,2897,840,1.80,96.11,122.78,4057.74,3934.96,0.04887,8411,8412,8413,
842,5156,2999,5086,2897,840,2.26,95.25,148.05,4083.02,3934.96,0.02432,8421,8422,8423,
843,5427,2909,5118,2746,839,8.95,94.07,395.10,4153.45,3758.35,0.02278,8431,8432,8433,
844,5133,2568,5042,2530,838,20.36,87.22,119.30,3602.59,3483.29,0.01508,0,8442,8443,
845,5124,2642,5134,2569,844,1.86,88.84,86.36,3688.95,3602.59,0.00927,8451,8452,8453,
846,5311,2550,5134,2568,844,17.67,89.72,212.75,3815.34,3602.59,0.01222,0,8462,8463,
847,5356,2670,5312,2551,846,2.32,92.92,157.37,3972.72,3815.35,0.02923,8471,8472,8473,
848,5361,2560,5312,2550,846,10.52,91.42,61.46,3876.80,3815.35,0.01627,0,8482,8483,
849,5460,2600,5362,2560,848,8.34,92.96,121.08,3997.89,3876.81,0.01734,0,8492,8493,
850,5557,2688,5460,2601,849,3.80,95.53,155.17,4153.06,3997.89,0.01934,8501,8502,8503,
851,5612,2602,5461,2600,849,3.32,96.13,177.30,4175.19,3997.89,0.02764,8511,8512,8513,
852,5405,2494,5361,2559,848,1.66,94.15,97.74,3974.55,3876.81,0.04502,8521,8522,8523,
853,5025,2396,4943,2430,837,3.05,87.28,110.64,3440.03,3329.39,0.03254,8531,8532,8533,
854,4892,2207,4703,2089,830,2.26,84.72,244.22,3089.93,2845.71,0.00982,8541,8542,8543,
855,4841,1562,4863,1515,35,29.96,73.60,88.01,2035.35,1947.34,0.04772,0,8552,8553,
856,4760,1804,4840,1563,855,5.86,75.39,367.96,2403.32,2035.36,0.01087,8561,8562,8563,
857,4913,1735,4841,1563,855,23.57,75.64,247.59,2282.95,2035.36,0.00606,0,8572,8573,
858,4926,1899,4913,1736,857,18.52,79.64,179.08,2462.04,2282.96,0.02793,0,8582,8583,
859,4884,2023,4926,1900,858,2.33,82.16,150.95,2613.00,2462.05,0.02185,8591,8592,8593,
860,5073,2035,4927,1899,858,13.91,82.06,282.91,2744.96,2462.05,0.00812,0,8602,8603,
861,5112,2122,5073,2036,860,9.87,84.28,127.30,2872.26,2744.97,0.01179,0,8612,8613,
862,5079,2168,5112,2123,861,1.88,87.01,60.84,2933.11,2872.27,0.07890,8621,8622,8623,
863,5127,2125,5113,2122,861,7.14,85.43,16.24,2888.51,2872.26,0.03080,0,8632,8633,
864,5214,2244,5128,2126,863,5.46,88.15,170.07,3058.58,2888.52,0.02764,0,8642,8643,
865,5206,2300,5214,2245,864,1.83,91.69,64.28,3122.87,3058.58,0.04200,8651,8652,8653,
866,5277,2274,5215,2244,864,1.98,91.99,77.18,3135.77,3058.58,0.04535,8661,8662,8663,
867,5183,2102,5128,2125,863,1.60,87.34,67.77,2956.28,2888.51,0.05312,8671,8672,8673,
868,5104,2015,5074,2035,860,1.45,84.62,43.04,2788.00,2744.96,0.05576,8681,8682,8683,
869,5013,1846,4914,1736,857,3.31,79.39,194.82,2477.78,2282.96,0.03387,8691,8692,8693,
870,4996,1497,5081,1369,34,11.81,72.60,189.00,1828.02,1639.02,0.02170,0,8702,8703,
871,4953,1521,4995,1497,870,1.82,74.40,52.94,1880.96,1828.02,0.00378,8711,8712,8713,
872,5188,1820,4996,1498,870,6.65,80.03,443.56,2271.58,1828.02,0.02818,8721,8722,8723,
873,5521,1182,5477,1120,33,60.88,70.42,86.50,1037.97,951.47,0.04162,0,8732,8733,
874,5490,1204,5521,1183,873,51.19,72.88,40.70,1078.66,1037.96,0.00739,0,8742,8743,
875,5204,1346,5489,1204,874,4.49,73.30,347.65,1426.30,1078.66,0.00202,8751,8752,8753,
876,5377,1591,5491,1205,874,46.45,74.38,592.58,1671.24,1078.66,0.00574,0,8762,8763,
877,5431,1778,5377,1592,876,36.32,77.86,432.79,2104.02,1671.23,0.00809,0,8772,8773,
878,5437,1854,5431,1779,877,26.18,80.46,138.61,2242.64,2104.03,0.00866,0,8782,8783,
879,5462,1931,5438,1855,878,21.20,81.45,111.64,2354.28,2242.64,0.00806,0,8792,8793,
880,5408,1928,5461,1931,879,1.33,83.89,61.04,2415.32,2354.28,0.05569,8801,8802,8803,
881,5452,1951,5461,1932,879,19.13,82.07,24.73,2379.01,2354.28,0.01617,0,8812,8813,
882,5366,2006,5451,1951,881,1.84,85.39,120.40,2499.41,2379.01,0.04984,8821,8822,8823,
883,5513,2075,5451,1952,881,17.25,83.86,188.97,2567.98,2379.01,0.01588,0,8832,8833,
884,5406,2159,5512,2076,883,2.01,88.39,165.41,2733.40,2567.99,0.03869,8841,8842,8843,
885,5522,2092,5513,2076,883,12.67,85.34,20.73,2588.71,2567.98,0.00483,0,8852,8853,
886,5484,2185,5521,2093,885,1.60,88.57,117.33,2706.04,2588.71,0.05114,8861,8862,8863,
887,5571,2150,5523,2092,885,10.96,86.26,100.15,2688.87,2588.71,0.02097,0,8872,8873,
888,5570,2346,5571,2151,887,5.12,91.06,243.45,2932.33,2688.88,0.02958,8881,8882,8883,
889,5735,2202,5572,2150,887,4.97,90.15,199.68,2888.56,2688.88,0.02805,8891,8892,8893,
890,5664,1963,5438,1854,878,4.36,85.36,307.61,2550.25,2242.65,0.03056,8901,8902,8903,
891,5709,1829,5432,1779,877,5.43,84.96,340.76,2444.80,2104.03,0.03081,8911,8912,8913,
892,5543,1635,5378,1591,876,3.18,80.40,202.75,1873.99,1671.23,0.04143,8921,8922,8923,
893,5673,1587,5522,1183,873,8.18,77.68,529.46,1567.42,1037.96,0.02493,8931,8932,8933,
894,5783,933,5860,860,4,1.76,70.83,127.78,553.84,426.06,0.03443,8941,8942,8943,
895,5796,1056,5947,823,3,23.86,70.37,335.62,657.77,322.15,0.01371,0,8952,8953,
896,5795,1057,5795,1057,895,15.80,72.50,1.41,659.18,657.77,0.00002,0,8962,0,
897,5779,1059,5794,1058,896,14.46,72.50,17.66,676.84,659.18,0.00002,0,8972,8973,
898,5678,1107,5778,1059,897,6.52,72.69,123.23,800.06,676.84,0.00244,0,8982,8983,
899,5634,1157,5677,1107,898,2.51,72.91,73.40,873.46,800.06,0.00272,8991,8992,8993,
900,5707,1292,5677,1108,898,2.85,74.01,250.15,1050.21,800.06,0.01359,9001,9002,9003,
901,5787,1161,5779,1060,897,7.91,72.94,106.97,783.81,676.84,0.00841,0,9012,9013,
902,5777,1325,5787,1162,901,6.11,75.68,173.11,956.92,783.80,0.02773,0,9022,9023,
903,5775,1417,5777,1326,902,1.43,80.62,96.14,1053.06,956.92,0.04889,9031,9032,9033,
904,5903,1486,5778,1326,902,3.91,82.45,287.35,1244.26,956.91,0.02645,9041,9042,9043,
905,5824,1198,5788,1162,901,1.67,74.57,57.60,841.40,783.81,0.03819,9051,9052,9053,
906,5820,1068,5795,1058,896,1.34,72.76,32.14,691.32,659.18,0.01556,9061,9062,9063,
907,5974,1173,5796,1057,895,6.57,74.44,341.75,999.51,657.76,0.00879,0,9072,9073,
908,5980,1251,5973,1174,907,2.91,77.17,119.44,1118.95,999.51,0.02845,9081,9082,9083,
909,6017,1201,5974,1174,907,1.48,75.50,55.77,1055.28,999.51,0.00002,9091,9092,9093,
910,5977,892,5979,762,2,6.19,71.00,159.58,406.72,247.14,0.02445,0,9102,9103,
911,5949,951,5976,893,910,2.57,71.81,70.60,477.32,406.72,0.00281,9111,9112,9113,
912,6064,918,5977,893,910,2.79,72.39,124.92,531.64,406.72,0.01119,9121,9122,9123,
